model,brand,reference,price_dt,old_price_dt,ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,network,os,processor_type,color,warranty,in_stock,description,url
Smartphone Xiaomi Redmi 13C 5G 8Go 128Go - Starry Silver,Xiaomi,REDMI-13C-5G-4/128-SSILVER,699.000,539.000,4,128,5000,1600,,,5G,,MediaTek,Starry Silver,,Oui,"Smartphone Xiaomi Redmi 13C 5G 8Go 128Go - Starry Silver [REDMI-13C-5G-4/128-SSILVER] écran : 6,74 "", LCD IPS (720×1600 pixels) - Taux de rafraîchissement: 90 Hz - Processeur: MediaTek Dimensity 6100+, Procédé de fabrication 6 nm - RAM: 4 Go physique + extension virtuelle jusqu’à 8 Go - Mémoire: 128Go - C... 539,000 DT 699,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-xiaomi-redmi-13c-5g-4-go-128-go-starry-silver.html
Smartphone Xiaomi Redmi 13C 5G 8Go 128Go - Twilight Blue,Xiaomi,REDMI-13C-5G-4/128-TBLUE,699.000,539.000,4,128,5000,1600,,,5G,,MediaTek,Twilight Blue,,Oui,"Smartphone Xiaomi Redmi 13C 5G 8Go 128Go - Twilight Blue [REDMI-13C-5G-4/128-TBLUE] écran : 6,74 "", LCD IPS (720×1600 pixels) - Taux de rafraîchissement: 90 Hz - Processeur: MediaTek Dimensity 6100+, Procédé de fabrication 6 nm - RAM: 4 Go physique + extension virtuelle jusqu’à 8 Go - Mémoire: 128Go - C... 539,000 DT 699,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-xiaomi-redmi-13c-5g-4-go-128-go-twilight-blue.html
Smartphone HONOR  X7c  4G  8Go 256Go - Vert,Honor,HONOR-4G-X7C-8/256-GR,649.000,549.000,8,256,6000,6.77,108,,4G,Android 14,Snapdragon,Vert,,Oui,"Smartphone HONOR X7c 4G Smartphone HONOR X7C 4G 8Go 256Go Smartphone HONOR X7C 4G 8Go 256Go - Vert : Le compagnon idéal de votre vie numérique, alliant performance, style et polyvalence! Doté d'une mémoire vive de 8Go et d'un espace de stockage de 256Go, votre nouveau Smartphone offre un fonctionnement fluide et une capacité de sauvegarde impressionnante.

            Son écran de grande taille vous offre une expérience visuelle immersive, tandis que sa couleur verte ajoute une touche de fraîcheur et de dynamisme à votre quotidien. Le Smartphone HONOR X7C 4G est équipé d'une connectivité 4G pour vous permettre de naviguer sur Internet à une vitesse fulgurante, où que vous soyez.
            
            Chaque selfie sera un chef-d'œuvre grâce à son appareil photo de haute qualité. Et avec son système d'exploitation avancé, vous bénéficierez d'une interface utilisateur intuitive et de nombreuses fonctionnalités pratiques. Le Smartphone HONOR X7C 4G est plus qu'un simple téléphone, c'es",https://www.mytek.tn/smartphone-honor-x7c-4g-8go-256go-vert.html
Smartphone TECNO Spark 30C 5G  4Go 64Go -  Midnight Shadow,Tecno,TECNO-SP30C-4/64-BK,549.000,,4,64,5000,6.67,48,8,5G,Android 14,MediaTek,Midnight Shadow,,Oui,"Smartphone TECNO Spark 30C 5G  4Go 64Go -  Midnight Shadow [TECNO-SP30C-4/64-BK] Écran perforé 6.67""HD+ 120 Hz (720 x 1600pixels) - Processeur: MediaTek Dimensity 6300 5G - Système d'exploitation: Android 14 - Mémoire RAM: 4Go  - Stockage: 64Go - Appareil Photo Arrière: 48 MP, triple flash - Avant: 8... 549,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-tecno-spark-30c-5g-4go-64go-midnight-shadow.html
Smartphone HONOR X7c 4G  8Go 256Go - Blanc,Honor,HONOR-4G-X7C-8/256-WH,599.000,549.000,8,256,6000,6.77,108,,4G,Android 14,Snapdragon,Blanc,,Oui,"Smartphone HONOR X7c 4G  8Go 256Go - Blanc [HONOR-4G-X7C-8/256-WH] Ecran: 6,77 pouces LCD TFT (1610 x 720 pixels) -Processeur: Qualcomm Snapdragon 685 - Système d’exploitation: Android 14, Magic OS 8 -Mémoire: 8 Go - Stockage: 256Go - Appareil photo arrière: 108 MP, 2 MP ,Flash arrière ... 549,000 DT 599,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-honor-x7c-4g-8go-256go-blanc.html
Smartphone XIAOMI Redmi 15C 8Go 256Go - Noir De Minuit,Xiaomi,REDMI-15C-8/256-MBLACK,549.000,,8,25,6000,6.9,,,,Android 15,Octa Core,Noir De Minuit,,Oui,"Smartphone XIAOMI Redmi 15C 8Go 256Go - Noir De Minuit [REDMI-15C-8/256-MBLACK] Écran 6,9"" LCD IPS (1600×720 pixels), jusqu'à 120Hz  - Trois certifications TÜV Rheinland - Processeur: MediaTek Helio G81-Ultra Octa-core - Système d'exploitation: Android 15, HyperOS 2 - Mémoire RAM: 8Go - Stockage: 25... 549,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-xiaomi-redmi-15c-8go-256go-noir-de-minuit.html
Smartphone XIAOMI Redmi 15C 8Go 256Go - Vert Menthe,Xiaomi,REDMI-15C-8/256-MGREEN,549.000,,8,25,6000,6.9,,,,Android 15,Octa Core,Vert Menthe,,Oui,"Smartphone XIAOMI Redmi 15C 8Go 256Go - Vert Menthe [REDMI-15C-8/256-MGREEN] Écran 6,9"" LCD IPS (1600×720 pixels), jusqu'à 120Hz  - Trois certifications TÜV Rheinland - Processeur: MediaTek Helio G81-Ultra Octa-core - Système d'exploitation: Android 15, HyperOS 2 - Mémoire RAM: 8Go - Stockage: 25... 549,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-xiaomi-redmi-15c-8go-256go-vert-menthe.html
Smartphone XIAOMI Redmi 15C 8Go 256Go - Bleu Moonlight,Xiaomi,REDMI-15C-8/256-MBLUE,549.000,,8,25,6000,6.9,,,,Android 15,Octa Core,Bleu Moonlight,,Oui,"Smartphone XIAOMI Redmi 15C 8Go 256Go - Bleu Moonlight [REDMI-15C-8/256-MBLUE] Écran 6,9"" LCD IPS (1600×720 pixels), jusqu'à 120Hz  - Trois certifications TÜV Rheinland - Processeur: MediaTek Helio G81-Ultra Octa-core - Système d'exploitation: Android 15, HyperOS 2 - Mémoire RAM: 8Go - Stockage: 25... 549,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-xiaomi-redmi-15c-8go-256go-bleu-moonlight.html
Smartphone XIAOMI Redmi 15C 8Go 256Go - Orange Twilight,Xiaomi,REDMI-15C-8/256-TORANGE,549.000,,8,25,6000,6.9,,,,Android 15,Octa Core,Orange Twilight,,Oui,"Smartphone XIAOMI Redmi 15C 8Go 256Go - Orange Twilight [REDMI-15C-8/256-TORANGE] Écran 6,9"" LCD IPS (1600×720 pixels), jusqu'à 120Hz  - Trois certifications TÜV Rheinland - Processeur: MediaTek Helio G81-Ultra Octa-core - Système d'exploitation: Android 15, HyperOS 2 - Mémoire RAM: 8Go - Stockage: 25... 549,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-xiaomi-redmi-15c-8go-256go-orange-twilight.html
Smartphone SAMSUNG GALAXY A16 12Go 128Go - Gris,Samsung,SM-A16-6/128-GRAY,649.000,559.000,12,128,5000,6.7,,,,,Octa Core,Gris,,En arrivage,"SAMSUNG GALAXY A16 Autonomie longue durée et recharge rapide L’autonomie du SAMSUNG GALAXY A16 est un atout majeur grâce à sa batterie robuste de 5000 mAh . Cette capacité élevée garantit une utilisation prolongée, que ce soit pour regarder des vidéos, jouer à des jeux, ou naviguer sur Internet, sans la contrainte de recharges fréquentes. Les optimisations logicielles de Samsung , comme le mode d’économie d’énergie , prolongent encore plus la durée de vie de la batterie, offrant ainsi une expérience utilisateur fluide et fiable. Bien que la puissance exacte de la charge rapide ne soit pas spécifiée, le Galaxy A16 supporte une technologie de recharge rapide , permettant de réduire significativement le temps nécessaire pour une recharge complète. Vos informations en toute sécurité Samsung Knox Vault , certifiée EAL5+ , est conçu pour protéger vos informations, comme le code PIN, le mot de passe et le modèle de dévérouillage. Vos données cryptées sont en sécurité dans un espace isolé et s",https://www.mytek.tn/smartphone-samsung-galaxy-a16-6go-128go-gris.html
Smartphone SAMSUNG GALAXY A16 12Go 128Go - Noir,Samsung,SM-A16-6/128-BLACK,649.000,559.000,12,128,5000,6.7,,,,,Octa Core,Noir,,En arrivage,"SAMSUNG GALAXY A16 Autonomie longue durée et recharge rapide L’autonomie du SAMSUNG GALAXY A16 est un atout majeur grâce à sa batterie robuste de 5000 mAh . Cette capacité élevée garantit une utilisation prolongée, que ce soit pour regarder des vidéos, jouer à des jeux, ou naviguer sur Internet, sans la contrainte de recharges fréquentes. Les optimisations logicielles de Samsung , comme le mode d’économie d’énergie , prolongent encore plus la durée de vie de la batterie, offrant ainsi une expérience utilisateur fluide et fiable. Bien que la puissance exacte de la charge rapide ne soit pas spécifiée, le Galaxy A16 supporte une technologie de recharge rapide , permettant de réduire significativement le temps nécessaire pour une recharge complète. Vos informations en toute sécurité Samsung Knox Vault , certifiée EAL5+ , est conçu pour protéger vos informations, comme le code PIN, le mot de passe et le modèle de dévérouillage. Vos données cryptées sont en sécurité dans un espace isolé et s",https://www.mytek.tn/smartphone-samsung-galaxy-a16-6go-128go-noir.html
Smartphone TECNO Spark 30 5G 4 Go 128 Go - Aurora Cloud,Tecno,TECNO-SP30C-4/128-AGOLD,559.000,,4,128,5000,6.67,48,8,5G,Android 14,Octa Core,Aurora Cloud,,Oui,"Smartphone TECNO Spark 30 5G 4 Go 128 Go - Aurora Cloud [TECNO-SP30C-4/128-AGOLD] Écran: 6.67"" LCD IPS (720x1600 pixels), 120Hz - Processeur: Mediatek Dimension 6300 (6 nm) Octa-core - Système d'exploitation: Android 14 - RAM: 4Go - Stockage: 128Go - Appareils Photos Arrière: 48MP - Frontale: 8MP - Co... 559,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-tecno-spark-30-5g-4-go-128-go-aurora-cloud.html
Smartphone TECNO Spark 30 5G 4 Go 128 Go - midnight shadow,Tecno,TECNO-SP30C-4/128-SMIDNIGHT,559.000,,4,128,5000,6.67,48,8,5G,Android 14,Octa Core,midnight shadow,,Oui,"Smartphone TECNO Spark 30 5G 4 Go 128 Go - midnight shadow [TECNO-SP30C-4/128-SMIDNIGHT] Écran: 6.67"" LCD IPS (720x1600 pixels), 120Hz - Processeur: Mediatek Dimension 6300 (6 nm) Octa-core - Système d'exploitation: Android 14 - RAM: 4Go - Stockage: 128Go - Appareils Photos Arrière: 48MP - Frontale: 8MP - Co... 559,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-tecno-spark-30-5g-4-go-128-go-midnight-shadow.html
Smartphone TECNO Spark 30 5G 4 Go 128 Go - Azure Sky,Tecno,TECNO-SP30C-4/128-ASKY,559.000,,4,128,5000,6.67,48,8,5G,Android 14,Octa Core,Azure Sky,,Oui,"Smartphone TECNO Spark 30 5G 4 Go 128 Go - Azure Sky [TECNO-SP30C-4/128-ASKY] Écran: 6.67"" LCD IPS (720x1600 pixels), 120Hz - Processeur: Mediatek Dimension 6300 (6 nm) Octa-core - Système d'exploitation: Android 14 - RAM: 4Go - Stockage: 128Go - Appareils Photos Arrière: 48MP - Frontale: 8MP - Co... 559,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-tecno-spark-30-5g-4-go-128-go-azure-sky.html
Smartphone SAMSUNG GALAXY A16 12Go 128Go - Vert Clair,Samsung,SM-A16-6/128-LGREEN,649.000,559.000,12,128,5000,6.7,,,,,Octa Core,Vert Clair,,En arrivage,"SAMSUNG GALAXY A16 Autonomie longue durée et recharge rapide L’autonomie du SAMSUNG GALAXY A16 est un atout majeur grâce à sa batterie robuste de 5000 mAh . Cette capacité élevée garantit une utilisation prolongée, que ce soit pour regarder des vidéos, jouer à des jeux, ou naviguer sur Internet, sans la contrainte de recharges fréquentes. Les optimisations logicielles de Samsung , comme le mode d’économie d’énergie , prolongent encore plus la durée de vie de la batterie, offrant ainsi une expérience utilisateur fluide et fiable. Bien que la puissance exacte de la charge rapide ne soit pas spécifiée, le Galaxy A16 supporte une technologie de recharge rapide , permettant de réduire significativement le temps nécessaire pour une recharge complète. Vos informations en toute sécurité Samsung Knox Vault , certifiée EAL5+ , est conçu pour protéger vos informations, comme le code PIN, le mot de passe et le modèle de dévérouillage. Vos données cryptées sont en sécurité dans un espace isolé et s",https://www.mytek.tn/smartphone-samsung-galaxy-a16-12go-128go-vert-clair.html
Smartphone INFINIX Hot 60I 5G 8Go 256Go - Rouge Prune,Infinix,X6730-HOT60I-8/256-PRED,559.000,,8,1,6000,6.75,,,5G,,Octa Core,Rouge Prune,,Oui,"Smartphone INFINIX Hot 60I 5G 8Go 256Go - Rouge Prune [X6730-HOT60I-8/256-PRED] Écran: 6,75"" LCD IPS (720 x 1600 pixels), 120 Hz - Processeur: MediaTek Dimensity 6400 (Octa-core, 6 nm) - Système d'exploitation: XOS 15.1 propulsé par Android™ 15 - RAM: 8 Go (4 Go + 4 Go de RAM étendue) - Stockage : 1... 559,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-infinix-hot-60i-5g-8go-256go-rouge-prune.html
Smartphone INFINIX Hot 60I 5G 8Go 256Go - Sleek Black,Infinix,X6730-HOT60I-8/256-SBK,559.000,,8,1,6000,6.75,,,5G,,Octa Core,Sleek Black,,Oui,"Smartphone INFINIX Hot 60I 5G 8Go 256Go - Sleek Black [X6730-HOT60I-8/256-SBK] Écran: 6,75"" LCD IPS (720 x 1600 pixels), 120 Hz - Processeur: MediaTek Dimensity 6400 (Octa-core, 6 nm) - Système d'exploitation: XOS 15.1 propulsé par Android™ 15 - RAM: 8 Go (4 Go + 4 Go de RAM étendue) - Stockage : 1... 559,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-infinix-hot-60i-5g-8go-256go-sleek-black.html
Smartphone INFINIX Hot 60I 5G 8Go 256Go - Shadow Bleu,Infinix,X6730-HOT60I-8/256-SBLUE,559.000,,8,1,6000,6.75,,,5G,,Octa Core,Shadow Bleu,,Oui,"Smartphone INFINIX Hot 60I 5G 8Go 256Go - Shadow Bleu [X6730-HOT60I-8/256-SBLUE] Écran: 6,75"" LCD IPS (720 x 1600 pixels), 120 Hz - Processeur: MediaTek Dimensity 6400 (Octa-core, 6 nm) - Système d'exploitation: XOS 15.1 propulsé par Android™ 15 - RAM: 8 Go (4 Go + 4 Go de RAM étendue) - Stockage : 1... 559,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-infinix-hot-60i-5g-8go-256go-shadow-bleu.html
Smartphone XIAOMI Redmi 13 8Go 256Go - Noir,Xiaomi,BU-REDMI13-8/256-BK,729.000,579.000,8,256,5030,6.79,,,,Android 14,Octa Core,Noir,,En arrivage,"Smartphone XIAOMI Redmi 13 8Go 256Go - Noir [BU-REDMI13-8/256-BK] Écran 6,79"" FHD+ (2460 x 1080 pixels), 90Hz - Processeur: Mediatek Helio G91 Ultra (12 nm) Octa-core - Systéme d'exploitation: Android 14, HyperOS - Mémoire RAM: 8Go (extensible jusqu'à 16Go) - Stockage: 256Go - Appareil... 579,000 DT 729,000 DT Disponibilité En arrivage",https://www.mytek.tn/smartphone-xiaomi-redmi-13-8go-256go-noir.html
Smartphone INFINIX Hot 60 FF 5G 8Go 256Go - Sleek Black,Infinix,X6726B-HOT60FF-8/256-SBK,579.000,,8,256,5200,6.7,50,8,5G,Android 15,Octa Core,Sleek Black,,Oui,"Smartphone INFINIX Hot 60 FF 5G 8Go 256Go - Sleek Black [X6726B-HOT60FF-8/256-SBK] Écran: 6.7"" LCD IPS (720x1600 pixels), 120Hz - Processeur: Mediatek Octa-core - Système d'exploitation: Android 15, XOS 15.1 - RAM: 8Go - Stockage: 256Go - Appareil Photo Arrière: 50MP, Frontale: 8MP - Connectivité: Wifi... 579,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-infinix-hot-60-ff-5g-8go-256go-sleek-black.html
Smartphone INFINIX Hot 60 FF 5G 8Go 256Go - Tandra Green,Infinix,X6726B-HOT60FF-8/256-TGREEN,579.000,,8,256,5200,6.7,50,8,5G,Android 15,Octa Core,Tandra Green,,Oui,"Smartphone INFINIX Hot 60 FF 5G 8Go 256Go - Tandra Green [X6726B-HOT60FF-8/256-TGREEN] Écran: 6.7"" LCD IPS (720x1600 pixels), 120Hz - Processeur: Mediatek Octa-core - Système d'exploitation: Android 15, XOS 15.1 - RAM: 8Go - Stockage: 256Go - Appareil Photo Arrière: 50MP, Frontale: 8MP - Connectivité: Wifi... 579,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-infinix-hot-60-ff-5g-8go-256go-tandra-green.html
Smartphone INFINIX Hot 60 FF 5G 8Go 256Go - Shadow Blue,Infinix,X6726B-HOT60FF-8/256-SBLUE,579.000,,8,256,5200,6.7,50,8,5G,Android 15,Octa Core,Shadow Blue,,Oui,"Smartphone INFINIX Hot 60 FF 5G 8Go 256Go - Shadow Blue [X6726B-HOT60FF-8/256-SBLUE] Écran: 6.7"" LCD IPS (720x1600 pixels), 120Hz - Processeur: Mediatek Octa-core - Système d'exploitation: Android 15, XOS 15.1 - RAM: 8Go - Stockage: 256Go - Appareil Photo Arrière: 50MP, Frontale: 8MP - Connectivité: Wifi... 579,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-infinix-hot-60-ff-5g-8go-256go-shadow-blue.html
Smartphone VIVO Y22 4Go 64Go - Bleu,Vivo,VIVO-Y22-BLUE,699.000,589.000,4,64,5000,720,,,,Android 12,Octa Core,Bleu,,Oui,"VIVO Y22 La conception Side Fingerprint de vivo intègre le lecteur d'empreintes digitales au bouton d'alimentation, ce qui vous permet d'allumer et de déverrouiller en même temps. Cette conception donne au Y22 un aspect élégant et élégant , tout en rendant l'interaction de l'utilisateur presque sans effort. Le temps nécessaire pour déverrouiller à partir d'un écran éclairé est de 0,17 seconde.",https://www.mytek.tn/smartphone-vivo-y22-4go-64go-bleu.html
Smartphone VIVO Y29 16Go 256Go - Noble Brown,Vivo,VIVO-Y29-8/256-NBROWN,599.000,,8,256,6500,6.68,,,4G,Android 15,Octa Core,Noble Brown,,Oui,"Smartphone Vivo Y29 4G 16Go 256Go Autonomie longue durée et recharge rapide L’ autonomie du Vivo Y29 est un atout majeur grâce à sa batterie robuste de 6500 mAh . Cette capacité élevée garantit une utilisation prolongée , que ce soit pour regarder des vidéos , jouer à des jeux , ou naviguer sur Internet , sans la contrainte de recharges fréquentes . Les optimisations logicielles de vivo , comme le mode d’économie d’énergie , prolongent encore plus la durée de vie de la batterie , offrant ainsi une expérience utilisateur fluide et fiable . Bien que la puissance exacte de la charge rapide de 44W ne soit pas précisée, le VIVO Y29 supporte une technologie de recharge rapide , permettant de réduire significativement le temps nécessaire pour une recharge complète . Vivo Y29| Performances Le Vivo Y29 4G ( 8Go+8Go extensible jusqu'à 16Go +256Go ) est un smartphone polyvalent conçu pour offrir une expérience utilisateur fluide et agréable . Avec ses 256Go de stockage , ses 16 Go de RAM , et sa ",https://www.mytek.tn/smartphone-vivo-y29-16go-256go-noble-brown.html
Smartphone VIVO Y29 16Go 256Go - Blanc,Vivo,VIVO-Y29-8/256-EWHITE,599.000,,8,256,6500,6.68,,,4G,Android 15,Octa Core,Blanc,,Oui,"Smartphone Vivo Y29 4G 16Go 256Go Autonomie longue durée et recharge rapide L’ autonomie du Vivo Y29 est un atout majeur grâce à sa batterie robuste de 6500 mAh . Cette capacité élevée garantit une utilisation prolongée , que ce soit pour regarder des vidéos , jouer à des jeux , ou naviguer sur Internet , sans la contrainte de recharges fréquentes . Les optimisations logicielles de vivo , comme le mode d’économie d’énergie , prolongent encore plus la durée de vie de la batterie , offrant ainsi une expérience utilisateur fluide et fiable . Bien que la puissance exacte de la charge rapide de 44W ne soit pas précisée, le VIVO Y29 supporte une technologie de recharge rapide , permettant de réduire significativement le temps nécessaire pour une recharge complète . Vivo Y29| Performances Le Vivo Y29 4G ( 8Go+8Go extensible jusqu'à 16Go +256Go ) est un smartphone polyvalent conçu pour offrir une expérience utilisateur fluide et agréable . Avec ses 256Go de stockage , ses 16 Go de RAM , et sa ",https://www.mytek.tn/smartphone-vivo-y29-16go-256go-blanc.html
